hcpid,zip,calls
HCP06737,66003,59
HCP06738,02102,46
HCP06739,96703,36
HCP06740,87002,55
HCP06741,30301,17
HCP06742,57001,27
HCP06743,70001,35
HCP06744,60003,51
HCP06745,12002,59
HCP06746,07003,13
HCP06747,29003,53
HCP06748,94104,50
HCP06749,82001,47
HCP06750,07002,19
HCP06751,75001,20
HCP06752,32003,44
HCP06753,19702,6
HCP06754,88901,48
HCP06755,83201,17
HCP06756,80003,60
HCP06757,60603,36
HCP06758,30002,37
HCP06759,97003,40
HCP06760,83203,34
HCP06761,90002,33
HCP06762,75006,56
HCP06763,57003,53
HCP06764,55003,24
HCP06765,73002,8
HCP06766,87004,21
HCP06767,57001,48
HCP06768,38601,44
HCP06769,01001,57
HCP06770,30303,36
HCP06771,37011,37
HCP06772,98002,17
HCP06773,88904,29
HCP06774,84003,15
HCP06775,45202,36
HCP06776,90001,32
HCP06777,10002,24
HCP06778,97002,42
HCP06779,01002,31
HCP06780,30002,44
HCP06781,16822,19
HCP06782,53002,27
HCP06783,38601,47
HCP06784,53003,39
HCP06785,24702,14
HCP06786,02804,34
HCP06787,90001,32
HCP06788,73003,53
HCP06789,85001,43
HCP06790,71601,22
HCP06791,77003,15
HCP06792,03032,49
HCP06793,84001,28
HCP06794,97002,46
HCP06795,38603,38
HCP06796,20103,10
HCP06797,90210,55
HCP06798,24702,19
HCP06799,20101,6
HCP06800,46001,7
HCP06801,60003,25
HCP06802,71603,30
HCP06803,99503,34
HCP06804,85001,36
HCP06805,02101,43
HCP06806,07002,27
HCP06807,32006,9
HCP06808,32004,25
HCP06809,43001,60
HCP06810,90001,41
HCP06811,16821,15
HCP06812,40004,40
HCP06813,30003,41
HCP06814,71602,27
HCP06815,27007,56
HCP06816,30003,55
HCP06817,99502,7
HCP06818,99502,23
HCP06819,98103,43
HCP06820,01003,26
HCP06821,45203,53
HCP06822,38601,54
HCP06823,53002,50
HCP06824,85001,12
HCP06825,20001,24
HCP06826,40004,16
HCP06827,57002,21
HCP06828,59002,21
HCP06829,02102,42
HCP06830,98003,29
HCP06831,24712,24
HCP06832,32006,9
HCP06833,99502,21
HCP06834,20103,57
HCP06835,60001,31
HCP06836,40006,51
HCP06837,30003,39
HCP06838,43003,40
HCP06839,70002,38
HCP06840,33125,36
HCP06841,57001,22
HCP06842,73001,26
HCP06843,90211,11
HCP06844,99501,57
HCP06845,32003,46
HCP06846,05002,51
HCP06847,70002,39
HCP06848,55002,60
HCP06849,06002,35
HCP06850,77002,52
HCP06851,03031,22
HCP06852,59001,6
HCP06853,37012,42
HCP06854,20002,7
HCP06855,70003,35
HCP06856,33127,41
HCP06857,02802,18
HCP06858,30002,43
HCP06859,82001,25
HCP06860,80001,53
HCP06861,96701,34
HCP06862,04003,33
HCP06863,37012,13
HCP06864,96701,23
HCP06865,20003,60
HCP06866,38601,11
HCP06867,32003,56
HCP06868,90001,52
HCP06869,19701,52
HCP06870,10003,31
HCP06871,35006,8
HCP06872,20002,31
HCP06873,58002,19
HCP06874,75001,47
HCP06875,02801,16
HCP06876,90210,51
HCP06877,07001,39
HCP06878,57003,25
HCP06879,02802,37
HCP06880,59003,41
HCP06881,73002,19
HCP06882,63005,31
HCP06883,75006,20
HCP06884,97001,51
HCP06885,73001,22
HCP06886,58002,21
HCP06887,38603,29
HCP06888,46003,43
HCP06889,04001,39
HCP06890,20101,31
HCP06891,88901,32
HCP06892,19703,31
HCP06893,94104,8
HCP06894,58002,34
HCP06895,29001,34
HCP06896,99503,13
HCP06897,66006,29
HCP06898,98002,53
HCP06899,07003,30
HCP06900,90003,51
HCP06901,43003,47
HCP06902,48003,32
HCP06903,38602,34
HCP06904,16822,6
HCP06905,58002,18
HCP06906,88902,8
HCP06907,07003,57
HCP06908,38603,47
HCP06909,84001,31
HCP06910,90210,17
HCP06911,10003,28
HCP06912,53002,10
HCP06913,45203,52
HCP06914,63005,47
HCP06915,06003,22
HCP06916,19102,46
HCP06917,45202,22
HCP06918,01003,55
HCP06919,10004,36
HCP06920,96701,21
HCP06921,16820,56
HCP06922,98001,17
HCP06923,27006,29
HCP06924,29002,45
HCP06925,88902,48
HCP06926,99501,20
HCP06927,82003,39
HCP06928,24702,20
HCP06929,80002,39
HCP06930,57002,31
HCP06931,04002,40
HCP06932,10002,8
HCP06933,06002,53
HCP06934,57001,34
HCP06935,07001,54
HCP06936,08001,29
HCP06937,06002,27
HCP06938,80003,17
HCP06939,04001,42
HCP06940,48002,27
HCP06941,99501,23
HCP06942,77003,19
HCP06943,84003,11
HCP06944,30004,38
HCP06945,05009,58
HCP06946,07002,33
HCP06947,50002,60
HCP06948,12004,15
HCP06949,10001,46
HCP06950,63001,12
HCP06951,55001,48
HCP06952,53003,52
HCP06953,98101,48
HCP06954,50001,43
HCP06955,32006,31
HCP06956,90211,31
HCP06957,94104,38
HCP06958,97001,44
HCP06959,88904,20
HCP06960,84001,37
HCP06961,30303,52
HCP06962,48001,53
HCP06963,90210,51
HCP06964,60603,11
HCP06965,77002,32
HCP06966,46002,28
HCP06967,06002,14
HCP06968,60603,39
HCP06969,48003,57
HCP06970,55002,59
HCP06971,48002,19
HCP06972,07003,23
HCP06973,10003,29
HCP06974,50001,40
HCP06975,07003,49
HCP06976,02802,43
HCP06977,70001,14
HCP06978,40006,53
HCP06979,02802,33
HCP06980,10001,37
HCP06981,04003,24
HCP06982,90211,32
HCP06983,45202,40
HCP06984,29002,14
HCP06985,80002,53
HCP06986,32003,48
HCP06987,19701,59
HCP06988,46002,49
HCP06989,48003,28
HCP06990,63002,44
HCP06991,98102,40
HCP06992,73003,20
HCP06993,30303,25
HCP06994,68002,28
HCP06995,20102,52
HCP06996,99502,36
HCP06997,97003,45
HCP06998,48003,28
HCP06999,30301,37
HCP07000,90001,8
HCP07001,96703,38
HCP07002,60601,5
HCP07003,19102,36
HCP07004,02101,43
HCP07005,19102,53
HCP07006,77001,22
HCP07007,94102,23
HCP07008,96701,13
HCP07009,08002,31
HCP07010,46002,44
HCP07011,90210,47
HCP07012,98103,5
HCP07013,04003,30
HCP07014,70002,54
HCP07015,60003,42
HCP07016,97002,16
HCP07017,80003,39
HCP07018,87001,51
HCP07019,45202,6
HCP07020,20601,34
HCP07021,30303,56
HCP07022,02103,9
HCP07023,99503,9
HCP07024,07002,25
HCP07025,38603,27
HCP07026,46002,53
HCP07027,59003,31
HCP07028,20101,55
HCP07029,08001,27
HCP07030,10004,6
HCP07031,96701,60
HCP07032,99502,52
HCP07033,53003,25
HCP07034,77003,45
HCP07035,88902,40
HCP07036,58003,28
HCP07037,06003,50
HCP07038,73002,42
HCP07039,07002,42
HCP07040,82003,59
HCP07041,80003,48
HCP07042,45202,23
HCP07043,43002,21
HCP07044,88901,52
HCP07045,87004,29
HCP07046,10002,9
HCP07047,27007,54
HCP07048,90211,51
HCP07049,24712,29
HCP07050,73003,55
HCP07051,43001,15
HCP07052,90210,49
HCP07053,48002,9
HCP07054,02802,36
HCP07055,53001,46
HCP07056,16821,35
HCP07057,85001,59
HCP07058,99502,16
HCP07059,99503,38
HCP07060,97003,23
HCP07061,55002,39
HCP07062,60601,32
HCP07063,02802,42
HCP07064,16821,46
HCP07065,63005,30
HCP07066,20103,11
HCP07067,01003,47
HCP07068,55002,46
HCP07069,27008,32
HCP07070,02102,21
HCP07071,96701,58
HCP07072,98002,37
HCP07073,80002,18
HCP07074,94105,41
HCP07075,63001,16
HCP07076,59002,40
HCP07077,04002,26
HCP07078,53003,11
HCP07079,02101,40
HCP07080,10004,27
HCP07081,85002,25
HCP07082,04002,40
HCP07083,80001,20
HCP07084,02102,56
HCP07085,06002,8
HCP07086,30004,33
HCP07087,99502,7
HCP07088,48002,50
HCP07089,06002,46
HCP07090,43003,13
HCP07091,53001,33
HCP07092,73003,40
HCP07093,66003,28
HCP07094,27006,58
HCP07095,37011,31
HCP07096,88902,48
HCP07097,38603,52
HCP07098,03032,5
HCP07099,90212,54
HCP07100,77003,39
HCP07101,85003,56
HCP07102,63001,50
HCP07103,10002,41
HCP07104,80001,5
HCP07105,70003,28
HCP07106,50002,15
HCP07107,48002,11
HCP07108,75002,23
HCP07109,63001,55
HCP07110,90003,52
HCP07111,98103,27
HCP07112,75002,32
HCP07113,53002,13
HCP07114,77002,5
HCP07115,02802,22
HCP07116,30302,28
HCP07117,94104,29
HCP07118,19702,30
HCP07119,27008,48
HCP07120,32006,60
HCP07121,82003,33
HCP07122,98002,53
HCP07123,30301,40
HCP07124,75006,42
HCP07125,87002,12
HCP07126,94105,25
HCP07127,77003,37
HCP07128,33125,15
HCP07129,10002,39
HCP07130,16822,38
HCP07131,50001,16
HCP07132,60601,58
HCP07133,55003,39
HCP07134,27008,44
HCP07135,16822,57
HCP07136,20601,18
HCP07137,02802,18
HCP07138,38602,32
HCP07139,02801,58
HCP07140,55001,41
HCP07141,59002,5
HCP07142,63002,13
HCP07143,02102,15
HCP07144,55001,6
HCP07145,98002,14
HCP07146,10001,50
HCP07147,98003,10
HCP07148,10004,24
HCP07149,75001,47
HCP07150,88902,29
HCP07151,57003,55
HCP07152,02102,26
HCP07153,58001,48
HCP07154,24701,8
HCP07155,87002,54
HCP07156,96701,10
HCP07157,07003,7
HCP07158,84003,36
HCP07159,71603,36
HCP07160,98002,56
HCP07161,38602,17
HCP07162,94104,19
HCP07163,90210,26
HCP07164,63002,11
HCP07165,30301,39
HCP07166,90212,44
HCP07167,04003,44
HCP07168,24702,38
HCP07169,43003,10
HCP07170,55003,38
HCP07171,53003,43
HCP07172,38603,10
HCP07173,20001,26
HCP07174,16821,38
HCP07175,46003,35
HCP07176,07002,31
HCP07177,59001,53
HCP07178,85001,59
HCP07179,37011,19
HCP07180,30002,41
HCP07181,98002,60
HCP07182,55003,35
HCP07183,30302,31
HCP07184,02802,13
HCP07185,82002,15
HCP07186,48002,44
HCP07187,57002,22
HCP07188,01002,6
HCP07189,01003,52
HCP07190,02804,6
HCP07191,33125,60
HCP07192,19703,34
HCP07193,06002,20
HCP07194,50001,39
HCP07195,27008,9
HCP07196,29001,45
HCP07197,46003,56
HCP07198,88901,15
HCP07199,94105,17
HCP07200,03032,14
HCP07201,71602,45
HCP07202,98101,16
HCP07203,33127,19
HCP07204,55001,30
HCP07205,59001,42
HCP07206,75001,14
HCP07207,85002,37
HCP07208,98003,8
HCP07209,87001,35
HCP07210,99502,24
HCP07211,20603,46
HCP07212,46002,60
HCP07213,24701,33
HCP07214,20002,25
HCP07215,04003,60
HCP07216,16821,22
HCP07217,90002,38
HCP07218,05001,59
HCP07219,04001,6
HCP07220,82003,49
HCP07221,05009,35
HCP07222,82002,18
HCP07223,43003,36
HCP07224,32006,17
HCP07225,03031,55
HCP07226,30002,17
HCP07227,82002,48
HCP07228,87004,60
HCP07229,02801,48
HCP07230,35004,14
HCP07231,07003,20
HCP07232,99503,54
HCP07233,82003,25
HCP07234,98103,8
HCP07235,53003,55
HCP07236,16821,46
HCP07237,46001,42
HCP07238,55003,40
HCP07239,20601,41
HCP07240,84003,24
HCP07241,20001,59
HCP07242,98002,41
HCP07243,70001,22
HCP07244,29002,51
HCP07245,63005,32
HCP07246,83201,53
HCP07247,01002,54
HCP07248,66006,7
HCP07249,71603,33
HCP07250,10003,8
HCP07251,37012,19
HCP07252,55002,15
HCP07253,48002,41
HCP07254,97002,46
HCP07255,32003,60
HCP07256,55003,28
HCP07257,94103,41
HCP07258,84003,29
HCP07259,90210,33
HCP07260,07001,39
HCP07261,20602,9
HCP07262,84001,40
HCP07263,37012,41
HCP07264,43003,10
HCP07265,03033,31
HCP07266,84001,38
HCP07267,84001,27
HCP07268,60001,34
HCP07269,40006,18
HCP07270,98003,53
HCP07271,90003,6
HCP07272,29001,33
HCP07273,37011,55
HCP07274,97002,58
HCP07275,50001,43
HCP07276,10002,9
HCP07277,48002,19
HCP07278,82001,44
HCP07279,90002,48
HCP07280,19702,7
HCP07281,01001,59
HCP07282,55001,25
HCP07283,05009,55
HCP07284,30002,30
HCP07285,19103,31
HCP07286,38603,16
HCP07287,24712,51
HCP07288,90211,17
HCP07289,12002,27
HCP07290,19701,43
HCP07291,30302,23
HCP07292,19703,50
HCP07293,35004,33
HCP07294,46001,37
HCP07295,20103,31
HCP07296,48002,28
HCP07297,46002,32
HCP07298,01002,54
HCP07299,57003,27
HCP07300,63001,50
HCP07301,04002,7
HCP07302,02101,58
HCP07303,20003,17
HCP07304,32003,44
HCP07305,59001,40
HCP07306,43003,23
HCP07307,20102,40
HCP07308,70001,35
HCP07309,40006,5
HCP07310,60003,52
HCP07311,94102,52
HCP07312,53003,44
HCP07313,16822,40
HCP07314,30302,58
HCP07315,63002,36
HCP07316,70003,29
HCP07317,30004,12
HCP07318,60603,49
HCP07319,19102,43
HCP07320,43002,30
HCP07321,98101,43
HCP07322,83201,16
HCP07323,12002,32
HCP07324,94103,53
HCP07325,80001,45
HCP07326,70001,41
HCP07327,77001,45
HCP07328,58002,9
HCP07329,46003,44
HCP07330,88902,58
HCP07331,27008,39
HCP07332,07003,56
HCP07333,02802,59
HCP07334,20102,47
HCP07335,04003,17
HCP07336,12001,5
HCP07337,55001,24
HCP07338,59002,19
HCP07339,06003,37
HCP07340,01002,26
HCP07341,20002,26
HCP07342,06002,10
HCP07343,37011,18
HCP07344,70003,59
HCP07345,48002,39
HCP07346,98103,45
HCP07347,58003,24
HCP07348,96704,8
HCP07349,87004,35
HCP07350,35006,8
HCP07351,99502,11
HCP07352,90210,38
HCP07353,04001,52
HCP07354,60001,30
HCP07355,83202,39
HCP07356,30302,25
HCP07357,57002,7
HCP07358,55002,51
HCP07359,63005,59
HCP07360,57003,56
HCP07361,16822,52
HCP07362,04002,50
HCP07363,53002,51
HCP07364,37011,25
HCP07365,60601,45
HCP07366,84001,14
HCP07367,19702,51
HCP07368,30302,56
HCP07369,55001,26
HCP07370,82001,49
HCP07371,84003,51
HCP07372,85001,32
HCP07373,71601,17
HCP07374,60003,21
HCP07375,94105,28
HCP07376,45203,46
HCP07377,85003,22
HCP07378,97001,25
HCP07379,01002,31
HCP07380,20002,37
HCP07381,71603,59
HCP07382,37011,17
HCP07383,55001,8
HCP07384,66006,23
HCP07385,37011,23
HCP07386,20002,23
HCP07387,19103,49
HCP07388,20603,56
HCP07389,19103,44
HCP07390,30301,34
HCP07391,97003,28
HCP07392,90212,58
HCP07393,20001,14
HCP07394,04002,27
HCP07395,29001,43
HCP07396,20002,51
HCP07397,85002,49
HCP07398,77002,27
HCP07399,66003,33
HCP07400,20603,44
HCP07401,33125,60
HCP07402,24701,24
HCP07403,10004,40
HCP07404,87001,39
HCP07405,27007,15
HCP07406,58001,52
HCP07407,40006,44
HCP07408,04001,50
HCP07409,19702,22
HCP07410,06001,40
HCP07411,80002,11
HCP07412,90212,27
HCP07413,10003,42
HCP07414,50001,15
HCP07415,05002,48
HCP07416,20601,34
HCP07417,40003,23
HCP07418,06001,39
HCP07419,55001,47
HCP07420,03032,42
HCP07421,84003,43
HCP07422,07002,44
HCP07423,12001,24
HCP07424,19702,37
HCP07425,19701,8
HCP07426,02102,57
HCP07427,98001,48
HCP07428,06001,46
HCP07429,37010,53
HCP07430,77001,15
HCP07431,60603,15
HCP07432,05001,30
HCP07433,30303,40
HCP07434,58002,19
HCP07435,35006,46
HCP07436,98003,54
HCP07437,05009,26
HCP07438,24701,43
HCP07439,16820,15
HCP07440,29002,56
HCP07441,88902,53
HCP07442,29001,8
HCP07443,27007,11
HCP07444,96701,11
HCP07445,30302,23
HCP07446,03031,57
HCP07447,73003,20
HCP07448,04002,32
HCP07449,05002,54
HCP07450,02801,6
HCP07451,55003,13
HCP07452,90001,44
HCP07453,50001,35
HCP07454,20603,18
HCP07455,87002,13
HCP07456,70003,7
HCP07457,94102,25
HCP07458,60003,52
HCP07459,87001,46
HCP07460,96704,46
HCP07461,05002,14
HCP07462,03032,59
HCP07463,66002,25
HCP07464,32006,37
HCP07465,66002,36
HCP07466,80001,36
HCP07467,57003,33
HCP07468,07002,36
HCP07469,60003,34
HCP07470,58001,36
HCP07471,43001,17
HCP07472,90212,18
HCP07473,77003,18
HCP07474,53003,39
HCP07475,35004,58
HCP07476,07002,40
HCP07477,57002,46
HCP07478,96701,25
HCP07479,77002,19
HCP07480,24701,52
HCP07481,82002,16
HCP07482,35006,60
HCP07483,30003,20
HCP07484,43002,23
HCP07485,96704,24
HCP07486,16820,9
HCP07487,85001,13
HCP07488,20102,47
HCP07489,50003,9
HCP07490,24712,40
HCP07491,77002,5
HCP07492,02101,53
HCP07493,59001,40
HCP07494,05001,54
HCP07495,10002,47
HCP07496,07001,43
HCP07497,29003,59
HCP07498,37012,49
HCP07499,66002,46
HCP07500,53003,57
HCP07501,97001,39
HCP07502,90001,50
HCP07503,33127,26
HCP07504,19701,58
HCP07505,35006,46
HCP07506,57002,11
HCP07507,10004,14
HCP07508,03032,13
HCP07509,50003,47
HCP07510,90212,35
HCP07511,55001,37
HCP07512,50003,48
HCP07513,20001,38
HCP07514,02802,35
HCP07515,98103,44
HCP07516,04003,45
HCP07517,98103,12
HCP07518,19703,28
HCP07519,01001,21
HCP07520,58003,18
HCP07521,12001,47
HCP07522,20101,30
HCP07523,01003,43
HCP07524,38602,35
HCP07525,87004,53
HCP07526,96701,57
HCP07527,20102,25
HCP07528,20002,27
HCP07529,03033,28
HCP07530,50001,29
HCP07531,48003,46
HCP07532,53002,54
HCP07533,59003,48
HCP07534,68001,27
HCP07535,08002,57
HCP07536,98001,59
HCP07537,66006,55
HCP07538,16820,52
HCP07539,03033,10
HCP07540,35006,5
HCP07541,43003,31
HCP07542,63001,34
HCP07543,58002,58
HCP07544,07002,60
HCP07545,60603,30
HCP07546,07003,48
HCP07547,98002,30
HCP07548,97002,44
HCP07549,16820,19
HCP07550,29001,17
HCP07551,24702,38
HCP07552,75002,19
HCP07553,90001,45
HCP07554,19703,52
HCP07555,10001,34
HCP07556,84003,24
HCP07557,71602,24
HCP07558,53001,19
HCP07559,80002,19
HCP07560,07003,22
HCP07561,53002,28
HCP07562,30004,59
HCP07563,38602,50
HCP07564,94105,25
HCP07565,12002,17
HCP07566,30003,35
HCP07567,68003,52
HCP07568,10001,33
HCP07569,27008,7
HCP07570,87004,28
HCP07571,84001,56
HCP07572,02102,37
HCP07573,97001,8
HCP07574,06003,16
HCP07575,08001,36
HCP07576,30303,14
HCP07577,27008,9
HCP07578,05001,20
HCP07579,29001,48
HCP07580,66006,48
HCP07581,98103,10
HCP07582,87002,30
HCP07583,19102,46
HCP07584,98103,53
HCP07585,29003,55
HCP07586,53001,23
HCP07587,60003,17
HCP07588,71602,39
HCP07589,10004,47
HCP07590,45202,60
HCP07591,30004,15
HCP07592,66006,19
HCP07593,55001,54
HCP07594,29003,28
HCP07595,85003,32
HCP07596,63005,35
HCP07597,58002,9
HCP07598,99503,33
HCP07599,87004,35
HCP07600,82003,58
HCP07601,46002,36
HCP07602,82003,42
HCP07603,97003,27
HCP07604,35004,45
HCP07605,83202,56
HCP07606,97001,42
HCP07607,53001,49
HCP07608,99501,26
HCP07609,80002,22
HCP07610,53001,36
HCP07611,24702,47
HCP07612,50002,47
HCP07613,10003,10
HCP07614,40006,50
HCP07615,16820,34
HCP07616,16822,33
HCP07617,10004,9
HCP07618,35006,39
HCP07619,20001,40
HCP07620,12004,30
HCP07621,10003,44
HCP07622,96704,54
HCP07623,30003,11
HCP07624,68001,15
HCP07625,60602,17
HCP07626,58003,35
HCP07627,19104,26
HCP07628,90001,21
HCP07629,32003,20
HCP07630,29001,41
HCP07631,55003,24
HCP07632,75006,35
HCP07633,55002,21
HCP07634,19104,19
HCP07635,85003,54
HCP07636,35006,39
HCP07637,94104,7
HCP07638,10003,7
HCP07639,57003,11
HCP07640,04002,46
HCP07641,20003,23
HCP07642,98102,14
HCP07643,30002,28
HCP07644,35004,19
HCP07645,90212,27
HCP07646,60601,24
HCP07647,03032,37
HCP07648,02802,19
HCP07649,77002,29
HCP07650,99503,42
HCP07651,35004,47
HCP07652,63002,30
HCP07653,19703,16
HCP07654,19104,39
HCP07655,29001,21
HCP07656,68002,20
HCP07657,07002,57
HCP07658,96704,57
HCP07659,04003,25
HCP07660,85002,10
HCP07661,07001,9
HCP07662,83201,54
HCP07663,71603,47
HCP07664,98103,34
HCP07665,99503,41
HCP07666,99502,15
HCP07667,71602,59
HCP07668,50003,31
HCP07669,87002,6
HCP07670,10002,13
HCP07671,63001,31
HCP07672,57003,21
HCP07673,94104,18
HCP07674,68001,18
HCP07675,35006,8
HCP07676,58001,41
HCP07677,53003,33
HCP07678,43001,29
HCP07679,68002,26
HCP07680,97003,29
HCP07681,43001,12
HCP07682,04003,15
HCP07683,66003,17
HCP07684,90210,44
HCP07685,02801,14
HCP07686,33125,11
HCP07687,58003,14
HCP07688,97001,9
HCP07689,94104,33
HCP07690,66006,37
HCP07691,37010,58
HCP07692,85003,48
HCP07693,60001,21
HCP07694,53001,50
HCP07695,02804,53
HCP07696,01002,22
HCP07697,01002,24
HCP07698,02101,48
HCP07699,82001,24
HCP07700,85003,40
HCP07701,27008,52
HCP07702,19103,17
HCP07703,96701,60
HCP07704,63001,38
HCP07705,71602,8
HCP07706,63002,15
HCP07707,53003,6
HCP07708,90002,23
HCP07709,88904,12
HCP07710,08001,19
HCP07711,01002,48
HCP07712,48003,36
HCP07713,73001,34
HCP07714,02804,42
HCP07715,10004,11
HCP07716,20603,53
HCP07717,80001,34
HCP07718,20102,56
HCP07719,32004,38
HCP07720,97003,43
HCP07721,83203,44
HCP07722,70002,45
HCP07723,35004,36
HCP07724,98003,15
HCP07725,77002,8
HCP07726,75006,8
HCP07727,73002,58
HCP07728,84002,7
HCP07729,38601,9
HCP07730,98102,21
HCP07731,60603,35
HCP07732,90002,45
HCP07733,40003,13
HCP07734,66006,25
HCP07735,80002,8
HCP07736,19103,40
HCP07737,10004,30
HCP07738,30003,59
HCP07739,60002,8
HCP07740,58002,59
HCP07741,53001,46
HCP07742,24701,53
HCP07743,53003,15
HCP07744,58001,33
HCP07745,20001,14
HCP07746,70003,27
HCP07747,32003,49
HCP07748,37010,31
HCP07749,63001,53
HCP07750,46002,38
HCP07751,60603,22
HCP07752,32003,29
HCP07753,75001,47
HCP07754,99502,51
HCP07755,27008,43
HCP07756,12002,16
HCP07757,30303,39
HCP07758,58003,32
HCP07759,57003,36
HCP07760,40006,16
HCP07761,60602,48
HCP07762,66002,45
HCP07763,80002,38
HCP07764,63002,21
HCP07765,68003,19
HCP07766,20102,60
HCP07767,84003,28
HCP07768,83203,14
HCP07769,05001,33
HCP07770,85001,13
HCP07771,82003,50
HCP07772,20101,45
HCP07773,73001,51
HCP07774,94104,59
HCP07775,80002,10
HCP07776,19104,16
HCP07777,73001,46
HCP07778,04001,55
HCP07779,01003,53
HCP07780,20102,15
HCP07781,97002,58
HCP07782,06001,45
HCP07783,60601,45
HCP07784,05002,38
HCP07785,16822,29
HCP07786,08003,45
HCP07787,85001,58
HCP07788,08002,51
HCP07789,66003,14
HCP07790,03032,52
HCP07791,10004,46
HCP07792,48002,35
HCP07793,48001,46
HCP07794,20002,51
HCP07795,37011,57
HCP07796,99503,46
HCP07797,55003,26
HCP07798,66002,35
HCP07799,90002,35
HCP07800,20101,29
HCP07801,58002,15
HCP07802,75002,54
HCP07803,40004,58
HCP07804,98002,16
HCP07805,45203,31
HCP07806,84001,21
HCP07807,30301,33
HCP07808,73003,19
HCP07809,83203,48
HCP07810,37011,51
HCP07811,43001,40
HCP07812,45202,18
HCP07813,04003,24
HCP07814,66002,18
HCP07815,20102,16
HCP07816,85002,28
HCP07817,71601,42
HCP07818,03031,19
HCP07819,03031,43
HCP07820,68001,53
HCP07821,90210,15
HCP07822,50001,27
HCP07823,60601,38
HCP07824,63005,45
HCP07825,94102,51
HCP07826,27007,54
HCP07827,73001,36
HCP07828,94105,28
HCP07829,70002,28
HCP07830,45203,42
HCP07831,24712,48
HCP07832,73003,32
HCP07833,45201,44
HCP07834,16820,31
HCP07835,59003,52
HCP07836,16820,6
HCP07837,06002,45
HCP07838,10004,23
HCP07839,85003,52
HCP07840,97002,24
HCP07841,08001,44
HCP07842,63001,10
HCP07843,08001,30
HCP07844,53003,10
HCP07845,82003,50
